tic,datafqtr,cshoq,cshtrq,capxy,oiadpq,niq,xoprq,teqq,atq,epsfiq,cshoq,cshtrq,capxy,oiadpq,niq,xoprq,teqq,atq,epsfiq,gmrmexpq,gmrmrevq,hbinvfhq,hbinvludq,hbinvtq,hbloq,conm,revtq,sentiment_x,sentiment_y,SALE PRICE,Real GDP SA(billion),M2 SA(billion),M2-M1 Growth Gap(%),M2V,Prime Rate(%)
WSC,2018Q1,84.645,-6.187,84.645,102.569,11344523.0,102.569,11344523.0,478.099,33.084,478.099,33.084,1432.473,5.901,1432.473,5.901,-0.08,-6.187,-0.08,84.645,-6.187,84.645,102.569,11344523.0,102.569,11344523.0,478.099,33.084,478.099,33.084,1432.473,5.901,1432.473,5.901,-0.08
WSC,2018Q2,84.645,0.236,84.645,101.054,25567516.0,101.054,25567516.0,476.62,66.379,476.62,66.379,1457.033,14.239,1457.033,14.239,0.0,0.236,0.0,84.645,0.236,84.645,101.054,25567516.0,101.054,25567516.0,476.62,66.379,476.62,66.379,1457.033,14.239,1457.033,14.239,0.0
WSC,2018Q3,100.303,-33.519,100.303,156.116,40850657.0,156.116,40850657.0,730.709,114.596,730.709,114.596,2797.695,23.454,2797.695,23.454,-0.37,-33.519,-0.37,100.303,-33.519,100.303,156.116,40850657.0,156.116,40850657.0,730.709,114.596,730.709,114.596,2797.695,23.454,2797.695,23.454,-0.37
WSC,2018Q4,108.509,-9.57,108.509,185.367,50741280.0,185.367,50741280.0,702.197,165.505,702.197,165.505,2752.485,27.672,2752.485,27.672,-0.11,-9.57,-0.11,108.509,-9.57,108.509,185.367,50741280.0,185.367,50741280.0,702.197,165.505,702.197,165.505,2752.485,27.672,2752.485,27.672,-0.11
WSC,2019Q1,108.693,-9.271,108.693,172.432,42726150.0,172.432,42726150.0,693.931,53.502,693.931,53.502,2790.527,37.366,2790.527,37.366,-0.09,-9.271,-0.09,108.693,-9.271,108.693,172.432,42726150.0,172.432,42726150.0,693.931,53.502,693.931,53.502,2790.527,37.366,2790.527,37.366,-0.09
WSC,2019Q2,108.699,-10.606,108.699,180.404,32658967.0,180.404,32658967.0,684.47,116.987,684.47,116.987,2796.276,36.392,2796.276,36.392,-0.1,-10.606,-0.1,108.699,-10.606,108.699,180.404,32658967.0,180.404,32658967.0,684.47,116.987,684.47,116.987,2796.276,36.392,2796.276,36.392,-0.1
WSC,2019Q3,108.751,0.702,108.751,184.554,28927116.0,184.554,28927116.0,683.939,167.477,683.939,167.477,2811.36,36.31,2811.36,36.31,0.01,0.702,0.01,108.751,0.702,108.751,184.554,28927116.0,184.554,28927116.0,683.939,167.477,683.939,167.477,2811.36,36.31,2811.36,36.31,0.01
WSC,2019Q4,108.819,8.053,108.819,182.68,30728968.0,182.68,30728968.0,708.955,213.446,708.955,213.446,2897.649,46.453,2897.649,46.453,0.07,8.053,0.07,108.819,8.053,108.819,182.68,30728968.0,182.68,30728968.0,708.955,213.446,708.955,213.446,2897.649,46.453,2897.649,46.453,0.07
WSC,2020Q1,110.555,91.785,110.555,167.535,56870320.0,167.535,56870320.0,681.073,41.166,681.073,41.166,2857.737,39.264,2857.737,39.264,-0.05,91.785,-0.05,110.555,91.785,110.555,167.535,56870320.0,167.535,56870320.0,681.073,41.166,681.073,41.166,2857.737,39.264,2857.737,39.264,-0.05
WSC,2020Q2,121.233,-15.473,121.233,162.903,75682514.0,162.903,75682514.0,705.09,82.868,705.09,82.868,3501.54,45.582,3501.54,45.582,-0.14,-15.473,-0.14,121.233,-15.473,121.233,162.903,75682514.0,162.903,75682514.0,705.09,82.868,705.09,82.868,3501.54,45.582,3501.54,45.582,-0.14
WSC,2020Q3,227.981,-6.051,227.981,257.911,132692190.0,257.911,132692190.0,2094.505,131.352,2094.505,131.352,5624.85,87.7,5624.85,87.7,-0.03,-6.051,-0.03,227.981,-6.051,227.981,257.911,132692190.0,257.911,132692190.0,2094.505,131.352,2094.505,131.352,5624.85,87.7,5624.85,87.7,-0.03
WSC,2020Q4,229.038,3.866,229.038,261.03,94619281.0,261.03,94619281.0,2141.277,188.837,2141.277,188.837,5572.205,101.89,5572.205,101.89,0.02,3.866,0.02,229.038,3.866,229.038,261.03,94619281.0,261.03,94619281.0,2141.277,188.837,2141.277,188.837,5572.205,101.89,5572.205,101.89,0.02
WSC,2021Q1,226.815,4.447,226.815,265.388,99718760.0,265.388,99718760.0,2005.889,59.842,2005.889,59.842,5538.875,85.913,5538.875,85.913,0.02,4.447,0.02,226.815,4.447,226.815,265.388,99718760.0,265.388,99718760.0,2005.889,59.842,2005.889,59.842,5538.875,85.913,5538.875,85.913,0.02
WSC,2021Q2,226.833,20.371,226.833,258.751,123968279.0,258.751,123968279.0,2005.413,135.267,2005.413,135.267,5559.713,77.164,5559.713,77.164,0.08,20.371,0.08,226.833,20.371,226.833,258.751,123968279.0,258.751,123968279.0,2005.413,135.267,2005.413,135.267,5559.713,77.164,5559.713,77.164,0.08
WSC,2021Q3,223.666,61.103,223.666,241.991,121654435.0,241.991,121654435.0,1956.584,199.027,1956.584,199.027,5644.181,74.276,5644.181,74.276,0.26,61.103,0.26,223.666,61.103,223.666,241.991,121654435.0,241.991,121654435.0,1956.584,199.027,1956.584,199.027,5644.181,74.276,5644.181,74.276,0.26
WSC,2021Q4,223.94,74.223,223.94,279.225,122121147.0,279.225,122121147.0,1996.763,308.996,1996.763,308.996,5773.599,109.705,5773.599,109.705,0.32,74.223,0.32,223.94,74.223,223.94,279.225,122121147.0,279.225,122121147.0,1996.763,308.996,1996.763,308.996,5773.599,109.705,5773.599,109.705,0.32
WSC,2022Q1,223.174,51.171,223.174,293.606,101815179.0,293.606,101815179.0,1966.185,105.717,1966.185,105.717,5857.773,84.655,5857.773,84.655,0.22,51.171,0.22,223.174,51.171,223.174,293.606,101815179.0,293.606,101815179.0,1966.185,105.717,1966.185,105.717,5857.773,84.655,5857.773,84.655,0.22
WSC,2022Q2,216.091,73.376,216.091,329.361,179693239.0,329.361,179693239.0,1773.95,245.642,1773.95,245.642,5978.808,115.348,5978.808,115.348,0.32,73.376,0.32,216.091,73.376,216.091,329.361,179693239.0,329.361,179693239.0,1773.95,245.642,1773.95,245.642,5978.808,115.348,5978.808,115.348,0.32
WSC,2022Q3,211.244,128.593,211.244,348.154,113530009.0,348.154,113530009.0,1681.139,390.718,1681.139,390.718,5810.264,146.182,5810.264,146.182,0.59,128.593,0.59,211.244,128.593,211.244,348.154,113530009.0,348.154,113530009.0,1681.139,390.718,1681.139,390.718,5810.264,146.182,5810.264,146.182,0.59
WSC,2022Q4,207.952,86.4,207.952,331.031,109687363.0,331.031,109687363.0,1565.3,486.802,1565.3,486.802,5827.651,175.187,5827.651,175.187,0.4,86.4,0.4,207.952,86.4,207.952,331.031,109687363.0,331.031,109687363.0,1565.3,486.802,1565.3,486.802,5827.651,175.187,5827.651,175.187,0.4
WSC,2023Q1,203.723,210.884,203.723,330.203,113483292.0,330.203,113483292.0,1563.924,53.864,1563.924,53.864,5609.751,158.936,5609.751,158.936,1.0,210.884,1.0,203.723,210.884,203.723,330.203,113483292.0,330.203,113483292.0,1563.924,53.864,1563.924,53.864,5609.751,158.936,5609.751,158.936,1.0
WSC,2023Q2,198.376,87.729,198.376,334.33,135138501.0,334.33,135138501.0,1438.545,113.898,1438.545,113.898,5718.5,165.963,5718.5,165.963,0.43,87.729,0.43,198.376,87.729,198.376,334.33,135138501.0,334.33,135138501.0,1438.545,113.898,1438.545,113.898,5718.5,165.963,5718.5,165.963,0.43
WSC,2023Q3,193.461,91.516,193.461,348.606,108739678.0,348.606,108739678.0,1312.636,182.849,1312.636,182.849,6075.478,171.426,6075.478,171.426,0.46,91.516,0.46,193.461,91.516,193.461,348.606,108739678.0,348.606,108739678.0,1312.636,182.849,1312.636,182.849,6075.478,171.426,6075.478,171.426,0.46
WSC,2023Q4,189.967,86.328,189.967,335.49,112798141.0,335.49,112798141.0,1261.25,249.213,1261.25,249.213,6137.915,181.159,6137.915,181.159,0.44,86.328,0.44,189.967,86.328,189.967,335.49,112798141.0,335.49,112798141.0,1261.25,249.213,1261.25,249.213,6137.915,181.159,6137.915,181.159,0.44
WSC,2024Q1,190.598,56.24,190.598,347.789,112973618.0,347.789,112973618.0,1320.126,78.971,1320.126,78.971,6180.334,146.564,6180.334,146.564,0.29,56.24,0.29,190.598,56.24,190.598,347.789,112973618.0,347.789,112973618.0,1320.126,78.971,1320.126,78.971,6180.334,146.564,6180.334,146.564,0.29
WSC,2024Q2,188.592,-46.851,188.592,350.512,130203470.0,350.512,130203470.0,1201.336,150.392,1201.336,150.392,6048.768,160.332,6048.768,160.332,-0.25,-46.851,-0.25,188.592,-46.851,188.592,350.512,130203470.0,350.512,130203470.0,1201.336,150.392,1201.336,150.392,6048.768,160.332,6048.768,160.332,-0.25
WSC,2024Q3,187.049,-70.475,187.049,353.144,145672841.0,353.144,145672841.0,1054.079,223.108,1054.079,223.108,6037.219,148.968,6037.219,148.968,-0.37,-70.475,-0.37,187.049,-70.475,187.049,353.144,145672841.0,353.144,145672841.0,1054.079,223.108,1054.079,223.108,6037.219,148.968,6037.219,148.968,-0.37
WZI.H,2010Q1,9.644,0.793,9.644,5.64,,5.64,,10.581,0.0,10.581,0.0,26.648,1.195,26.648,1.195,0.08,0.793,0.08,9.644,0.793,9.644,5.64,,5.64,,10.581,0.0,10.581,0.0,26.648,1.195,26.648,1.195,0.08
LRHC,2022Q4,6.0,-1.006,6.0,6.718,,6.718,,-2.878,0.0,-2.878,0.0,3.881,-0.721,3.881,-0.721,-0.08,-1.006,-0.08,6.0,-1.006,6.0,6.718,,6.718,,-2.878,0.0,-2.878,0.0,3.881,-0.721,3.881,-0.721,-0.08
LRHC,2023Q1,6.0,-0.989,6.0,6.458,,6.458,,-2.878,0.0,-2.878,0.0,3.881,-0.416,3.881,-0.416,-0.08,-0.989,-0.08,6.0,-0.989,6.0,6.458,,6.458,,-2.878,0.0,-2.878,0.0,3.881,-0.416,3.881,-0.416,-0.08
LRHC,2023Q2,6.004,-0.403,6.004,7.776,,7.776,,-1.035,0.0,-1.035,0.0,4.288,-0.29,4.288,-0.29,-0.03,-0.403,-0.03,6.004,-0.403,6.004,7.776,,7.776,,-1.035,0.0,-1.035,0.0,4.288,-0.29,4.288,-0.29,-0.03
LRHC,2023Q3,11.971,-0.344,11.971,7.21,6486267.0,7.21,6486267.0,0.723,0.0,0.723,0.0,5.768,-0.417,5.768,-0.417,-0.03,-0.344,-0.03,11.971,-0.344,11.971,7.21,6486267.0,7.21,6486267.0,0.723,0.0,0.723,0.0,5.768,-0.417,5.768,-0.417,-0.03
LRHC,2023Q4,13.406,-6.082,13.406,17.334,9695859.0,17.334,9695859.0,9.767,0.0,9.767,0.0,14.329,-5.969,14.329,-5.969,-0.63,-6.082,-0.63,13.406,-6.082,13.406,17.334,9695859.0,17.334,9695859.0,9.767,0.0,9.767,0.0,14.329,-5.969,14.329,-5.969,-0.63
LRHC,2024Q1,14.253,-4.599,14.253,17.4,33768375.0,17.4,33768375.0,9.984,0.0,9.984,0.0,16.273,-4.584,16.273,-4.584,-0.35,-4.599,-0.35,14.253,-4.599,14.253,17.4,33768375.0,17.4,33768375.0,9.984,0.0,9.984,0.0,16.273,-4.584,16.273,-4.584,-0.35
LRHC,2024Q2,15.135,-2.32,15.135,20.724,175306933.0,20.724,175306933.0,10.064,0.0,10.064,0.0,18.727,-1.84,18.727,-1.84,-0.16,-2.32,-0.16,15.135,-2.32,15.135,20.724,175306933.0,20.724,175306933.0,10.064,0.0,10.064,0.0,18.727,-1.84,18.727,-1.84,-0.16
LRHC,2024Q3,18.56,-2.452,18.56,21.056,19944792.0,21.056,19944792.0,10.39,0.005,10.39,0.005,19.687,-1.749,19.687,-1.749,-0.21,-2.452,-0.21,18.56,-2.452,18.56,21.056,19944792.0,21.056,19944792.0,10.39,0.005,10.39,0.005,19.687,-1.749,19.687,-1.749,-0.21
LTFD,2010Q1,17.858,0.62,17.858,2.02,249804.0,2.02,249804.0,14.353,0.212,14.353,0.212,18.912,0.821,18.912,0.821,0.03,0.62,0.03,17.858,0.62,17.858,2.02,249804.0,2.02,249804.0,14.353,0.212,14.353,0.212,18.912,0.821,18.912,0.821,0.03
LTFD,2010Q2,17.915,-0.201,17.915,2.219,277631.0,2.219,277631.0,14.208,0.368,14.208,0.368,18.388,-0.136,18.388,-0.136,-0.01,-0.201,-0.01,17.915,-0.201,17.915,2.219,277631.0,2.219,277631.0,14.208,0.368,14.208,0.368,18.388,-0.136,18.388,-0.136,-0.01
LTFD,2010Q3,17.773,-0.131,17.773,2.047,527548.0,2.047,527548.0,14.0,0.614,14.0,0.614,18.49,-0.066,18.49,-0.066,-0.01,-0.131,-0.01,17.773,-0.131,17.773,2.047,527548.0,2.047,527548.0,14.0,0.614,14.0,0.614,18.49,-0.066,18.49,-0.066,-0.01
LTFD,2010Q4,17.324,-0.496,17.324,2.304,1315208.0,2.304,1315208.0,13.222,0.889,13.222,0.889,17.965,-0.443,17.965,-0.443,-0.03,-0.496,-0.03,17.324,-0.496,17.324,2.304,1315208.0,2.304,1315208.0,13.222,0.889,13.222,0.889,17.965,-0.443,17.965,-0.443,-0.03
LTFD,2011Q1,17.324,0.411,17.324,2.146,173082.0,2.146,173082.0,13.658,0.25,13.658,0.25,18.691,0.462,18.691,0.462,0.02,0.411,0.02,17.324,0.411,17.324,2.146,173082.0,2.146,173082.0,13.658,0.25,13.658,0.25,18.691,0.462,18.691,0.462,0.02
LTFD,2011Q2,17.324,-0.339,17.324,2.227,207995.0,2.227,207995.0,13.36,0.591,13.36,0.591,18.615,-0.287,18.615,-0.287,-0.02,-0.339,-0.02,17.324,-0.339,17.324,2.227,207995.0,2.227,207995.0,13.36,0.591,13.36,0.591,18.615,-0.287,18.615,-0.287,-0.02
LTFD,2011Q3,17.324,-0.215,17.324,2.141,211394.0,2.141,211394.0,13.171,0.896,13.171,0.896,18.295,-0.173,18.295,-0.173,-0.01,-0.215,-0.01,17.324,-0.215,17.324,2.141,211394.0,2.141,211394.0,13.171,0.896,13.171,0.896,18.295,-0.173,18.295,-0.173,-0.01
LTFD,2011Q4,17.338,-0.811,17.338,2.267,211196.0,2.267,211196.0,12.377,1.036,12.377,1.036,17.6,-0.382,17.6,-0.382,-0.05,-0.811,-0.05,17.338,-0.811,17.338,2.267,211196.0,2.267,211196.0,12.377,1.036,12.377,1.036,17.6,-0.382,17.6,-0.382,-0.05
LTFD,2012Q1,17.338,0.239,17.338,2.325,76555.0,2.325,76555.0,12.646,0.221,12.646,0.221,17.696,0.285,17.696,0.285,0.01,0.239,0.01,17.338,0.239,17.338,2.325,76555.0,2.325,76555.0,12.646,0.221,12.646,0.221,17.696,0.285,17.696,0.285,0.01
LTFD,2012Q2,17.338,-0.645,17.338,2.193,40040.0,2.193,40040.0,12.031,0.363,12.031,0.363,16.929,-0.595,16.929,-0.595,-0.04,-0.645,-0.04,17.338,-0.645,17.338,2.193,40040.0,2.193,40040.0,12.031,0.363,12.031,0.363,16.929,-0.595,16.929,-0.595,-0.04
LTFD,2012Q3,17.4,-0.931,17.4,1.967,197038.0,1.967,197038.0,11.146,0.452,11.146,0.452,16.02,-0.578,16.02,-0.578,-0.05,-0.931,-0.05,17.4,-0.931,17.4,1.967,197038.0,1.967,197038.0,11.146,0.452,11.146,0.452,16.02,-0.578,16.02,-0.578,-0.05
LTFD,2012Q4,17.4,-2.969,17.4,1.77,107435.0,1.77,107435.0,8.179,0.491,8.179,0.491,12.887,-0.192,12.887,-0.192,-0.17,-2.969,-0.17,17.4,-2.969,17.4,1.77,107435.0,1.77,107435.0,8.179,0.491,8.179,0.491,12.887,-0.192,12.887,-0.192,-0.17
LTFD,2013Q1,17.4,0.352,17.4,1.66,25711.0,1.66,25711.0,8.532,0.042,8.532,0.042,13.244,0.392,13.244,0.392,0.02,0.352,0.02,17.4,0.352,17.4,1.66,25711.0,1.66,25711.0,8.532,0.042,8.532,0.042,13.244,0.392,13.244,0.392,0.02
LTFD,2013Q2,17.4,0.489,17.4,1.323,220650.0,1.323,220650.0,9.023,0.115,9.023,0.115,13.345,0.061,13.345,0.061,0.03,0.489,0.03,17.4,0.489,17.4,1.323,220650.0,1.323,220650.0,9.023,0.115,9.023,0.115,13.345,0.061,13.345,0.061,0.03
LTFD,2013Q3,17.4,0.489,17.4,1.323,448854.0,1.323,448854.0,9.023,0.115,9.023,0.115,13.345,0.061,13.345,0.061,0.03,0.489,0.03,17.4,0.489,17.4,1.323,448854.0,1.323,448854.0,9.023,0.115,9.023,0.115,13.345,0.061,13.345,0.061,0.03
LTFD,2013Q4,17.286,0.084,17.286,2.229,2331157.0,2.229,2331157.0,9.075,0.176,9.075,0.176,12.335,0.009,12.335,0.009,0.0,0.084,0.0,17.286,0.084,17.286,2.229,2331157.0,2.229,2331157.0,9.075,0.176,9.075,0.176,12.335,0.009,12.335,0.009,0.0
LTFD,2014Q1,17.286,0.084,17.286,2.229,295945.0,2.229,295945.0,9.075,0.176,9.075,0.176,12.335,0.009,12.335,0.009,0.0,0.084,0.0,17.286,0.084,17.286,2.229,295945.0,2.229,295945.0,9.075,0.176,9.075,0.176,12.335,0.009,12.335,0.009,0.0
LTFD,2014Q2,17.286,0.084,17.286,2.229,516088.0,2.229,516088.0,9.075,0.176,9.075,0.176,12.335,0.009,12.335,0.009,0.0,0.084,0.0,17.286,0.084,17.286,2.229,516088.0,2.229,516088.0,9.075,0.176,9.075,0.176,12.335,0.009,12.335,0.009,0.0
LTFD,2014Q3,17.286,0.084,17.286,2.229,128620.0,2.229,128620.0,9.075,0.176,9.075,0.176,12.335,0.009,12.335,0.009,0.0,0.084,0.0,17.286,0.084,17.286,2.229,128620.0,2.229,128620.0,9.075,0.176,9.075,0.176,12.335,0.009,12.335,0.009,0.0
LTFD,2014Q4,17.286,0.09,17.286,4.401,480042.0,4.401,480042.0,9.165,0.233,9.165,0.233,12.111,0.162,12.111,0.162,0.01,0.09,0.01,17.286,0.09,17.286,4.401,480042.0,4.401,480042.0,9.165,0.233,9.165,0.233,12.111,0.162,12.111,0.162,0.01
LTFD,2015Q1,17.286,0.09,17.286,4.401,65586.0,4.401,65586.0,9.165,0.233,9.165,0.233,12.111,0.162,12.111,0.162,0.01,0.09,0.01,17.286,0.09,17.286,4.401,65586.0,4.401,65586.0,9.165,0.233,9.165,0.233,12.111,0.162,12.111,0.162,0.01
LTFD,2015Q2,17.286,0.09,17.286,4.401,40100.0,4.401,40100.0,9.165,0.233,9.165,0.233,12.111,0.162,12.111,0.162,0.01,0.09,0.01,17.286,0.09,17.286,4.401,40100.0,4.401,40100.0,9.165,0.233,9.165,0.233,12.111,0.162,12.111,0.162,0.01
LTFD,2015Q3,17.286,0.09,17.286,4.401,94324.0,4.401,94324.0,9.165,0.233,9.165,0.233,12.111,0.162,12.111,0.162,0.01,0.09,0.01,17.286,0.09,17.286,4.401,94324.0,4.401,94324.0,9.165,0.233,9.165,0.233,12.111,0.162,12.111,0.162,0.01
LTFD,2015Q4,17.286,0.054,17.286,4.06,35715.0,4.06,35715.0,9.711,0.057,9.711,0.057,12.463,0.057,12.463,0.057,0.0,0.054,0.0,17.286,0.054,17.286,4.06,35715.0,4.06,35715.0,9.711,0.057,9.711,0.057,12.463,0.057,12.463,0.057,0.0
LUXH,2020Q4,,-4.616,,12.341,,12.341,,-7.796,0.0,-7.796,0.0,0.493,-4.066,0.493,-4.066,-0.17,-4.616,-0.17,,-4.616,,12.341,,12.341,,-7.796,0.0,-7.796,0.0,0.493,-4.066,0.493,-4.066,-0.17
LUXH,2021Q1,,-1.307,,4.496,,4.496,,-7.796,0.0,-7.796,0.0,0.493,-1.19,0.493,-1.19,-0.05,-1.307,-0.05,,-1.307,,4.496,,4.496,,-7.796,0.0,-7.796,0.0,0.493,-1.19,0.493,-1.19,-0.05
LUXH,2021Q2,,-1.133,,4.773,,4.773,,-7.796,0.0,-7.796,0.0,0.493,-0.59,0.493,-0.59,-0.04,-1.133,-0.04,,-1.133,,4.773,,4.773,,-7.796,0.0,-7.796,0.0,0.493,-0.59,0.493,-0.59,-0.04
LUXH,2021Q3,,-0.036,,6.116,,6.116,,-7.796,0.0,-7.796,0.0,0.493,0.53,0.493,0.53,0.0,-0.036,0.0,,-0.036,,6.116,,6.116,,-7.796,0.0,-7.796,0.0,0.493,0.53,0.493,0.53,0.0
LUXH,2021Q4,,0.243,,6.729,,6.729,,-11.214,0.012,-11.214,0.012,3.768,0.517,3.768,0.517,0.01,0.243,0.01,,0.243,,6.729,,6.729,,-11.214,0.012,-11.214,0.012,3.768,0.517,3.768,0.517,0.01
LUXH,2022Q1,21.675,1.419,21.675,7.566,,7.566,,-10.209,0.0,-10.209,0.0,39.895,1.533,39.895,1.533,0.05,1.419,0.05,21.675,1.419,21.675,7.566,,7.566,,-10.209,0.0,-10.209,0.0,39.895,1.533,39.895,1.533,0.05
LUXH,2022Q2,26.475,0.763,26.475,8.23,,8.23,,-9.447,0.0,-9.447,0.0,61.8,1.972,61.8,1.972,0.03,0.763,0.03,26.475,0.763,26.475,8.23,,8.23,,-9.447,0.0,-9.447,0.0,61.8,1.972,61.8,1.972,0.03
LUXH,2022Q3,26.529,-3.218,26.529,11.997,16982896.0,11.997,16982896.0,4.795,0.044,4.795,0.044,97.083,-0.422,97.083,-0.422,-0.12,-3.218,-0.12,26.529,-3.218,26.529,11.997,16982896.0,11.997,16982896.0,4.795,0.044,4.795,0.044,97.083,-0.422,97.083,-0.422,-0.12
LUXH,2022Q4,27.692,-8.354,27.692,12.998,1581228.0,12.998,1581228.0,-3.292,0.194,-3.292,0.194,107.963,-0.049,107.963,-0.049,-0.31,-8.354,-0.31,27.692,-8.354,27.692,12.998,1581228.0,12.998,1581228.0,-3.292,0.194,-3.292,0.194,107.963,-0.049,107.963,-0.049,-0.31
LUXH,2023Q1,29.392,-2.781,29.392,21.665,4301762.0,21.665,4301762.0,-1.432,0.25,-1.432,0.25,197.167,1.138,197.167,1.138,-0.1,-2.781,-0.1,29.392,-2.781,29.392,21.665,4301762.0,21.665,4301762.0,-1.432,0.25,-1.432,0.25,197.167,1.138,197.167,1.138,-0.1
LUXH,2023Q2,35.137,-26.774,35.137,26.284,5193125.0,26.284,5193125.0,13.448,0.399,13.448,0.399,217.582,5.556,217.582,5.556,-0.78,-26.774,-0.78,35.137,-26.774,35.137,26.284,5193125.0,26.284,5193125.0,13.448,0.399,13.448,0.399,217.582,5.556,217.582,5.556,-0.78
CXW,2014Q2,116.413,55.732,116.413,314.169,36782509.0,314.169,36782509.0,1499.63,48.602,1499.63,48.602,2973.494,67.773,2973.494,67.773,0.48,55.732,0.48,116.413,55.732,116.413,314.169,36782509.0,314.169,36782509.0,1499.63,48.602,1499.63,48.602,2973.494,67.773,2973.494,67.773,0.48
CXW,2014Q3,116.476,57.546,116.476,310.347,33805910.0,310.347,33805910.0,1502.293,78.723,1502.293,78.723,3101.15,69.85,3101.15,69.85,0.49,57.546,0.49,116.476,57.546,116.476,310.347,33805910.0,310.347,33805910.0,1502.293,78.723,1502.293,78.723,3101.15,69.85,3101.15,69.85,0.49
CXW,2014Q4,116.764,30.006,116.764,325.276,35593623.0,325.276,35593623.0,1481.5,205.899,1481.5,205.899,3127.191,69.689,3127.191,69.689,0.25,30.006,0.25,116.764,30.006,116.764,325.276,35593623.0,325.276,35593623.0,1481.5,205.899,1481.5,205.899,3127.191,69.689,3127.191,69.689,0.25
CXW,2015Q1,117.0,57.277,117.0,327.534,34776140.0,327.534,34776140.0,1473.616,94.211,1473.616,94.211,3159.771,69.781,3159.771,69.781,0.49,57.277,0.49,117.0,57.277,117.0,327.534,34776140.0,327.534,34776140.0,1473.616,94.211,1473.616,94.211,3159.771,69.781,3159.771,69.781,0.49
CXW,2015Q2,117.119,65.303,117.119,341.142,38557112.0,341.142,38557112.0,1481.161,163.029,1481.161,163.029,3175.166,79.753,3175.166,79.753,0.55,65.303,0.55,117.119,65.303,117.119,341.142,38557112.0,341.142,38557112.0,1481.161,163.029,1481.161,163.029,3175.166,79.753,3175.166,79.753,0.55
CXW,2015Q3,117.223,50.676,117.223,351.638,51538042.0,351.638,51538042.0,1473.881,217.404,1473.881,217.404,3250.632,67.089,3250.632,67.089,0.43,50.676,0.43,117.223,50.676,117.223,351.638,51538042.0,351.638,51538042.0,1473.881,217.404,1473.881,217.404,3250.632,67.089,3250.632,67.089,0.43
CXW,2015Q4,117.232,48.598,117.232,336.13,57340277.0,336.13,57340277.0,1462.748,258.764,1462.748,258.764,3356.018,68.506,3356.018,68.506,0.41,48.598,0.41,117.232,48.598,117.232,336.13,57340277.0,336.13,57340277.0,1462.748,258.764,1462.748,258.764,3356.018,68.506,3356.018,68.506,0.41
IRS,2021Q4,65.671,-385.522,65.671,51.188,5715009.0,51.188,5715009.0,864.18,3.207,864.18,3.207,2327.303,19.675,2327.303,19.675,-6.55,-385.522,-6.55,65.671,-385.522,65.671,51.188,5715009.0,51.188,5715009.0,864.18,3.207,864.18,3.207,2327.303,19.675,2327.303,19.675,-6.55
IRS,2022Q1,65.871,-6.077,65.871,27.142,5920718.0,27.142,5920718.0,903.621,0.982,903.621,0.982,2401.285,15.729,2401.285,15.729,-0.09,-6.077,-0.09,65.871,-6.077,65.871,27.142,5920718.0,27.142,5920718.0,903.621,0.982,903.621,0.982,2401.285,15.729,2401.285,15.729,-0.09
IRS,2022Q2,81.087,256.564,81.087,37.188,2725665.0,37.188,2725665.0,1214.446,1.296,1214.446,1.296,2807.681,24.209,2807.681,24.209,2.88,256.564,2.88,81.087,256.564,81.087,37.188,2725665.0,37.188,2725665.0,1214.446,1.296,1214.446,1.296,2807.681,24.209,2807.681,24.209,2.88
IRS,2022Q3,81.087,-138.121,81.087,37.188,3146219.0,37.188,3146219.0,1137.922,1.253,1137.922,1.253,2627.242,24.209,2627.242,24.209,-1.71,-138.121,-1.71,81.087,-138.121,81.087,37.188,3146219.0,37.188,3146219.0,1137.922,1.253,1137.922,1.253,2627.242,24.209,2627.242,24.209,-1.71
IRS,2022Q4,81.088,163.564,81.088,85.0,3103980.0,85.0,3103980.0,1355.428,2.677,1355.428,2.677,2977.091,59.527,2977.091,59.527,1.84,163.564,1.84,81.088,163.564,81.088,85.0,3103980.0,85.0,3103980.0,1355.428,2.677,1355.428,2.677,2977.091,59.527,2977.091,59.527,1.84
IRS,2023Q1,81.089,7.888,81.089,41.189,3814506.0,41.189,3814506.0,1407.725,0.672,1407.725,0.672,2924.56,36.532,2924.56,36.532,0.09,7.888,0.09,81.089,7.888,81.089,41.189,3814506.0,41.189,3814506.0,1407.725,0.672,1407.725,0.672,2924.56,36.532,2924.56,36.532,0.09
IRS,2023Q2,81.09,77.307,81.09,43.651,3930577.0,43.651,3930577.0,1411.986,1.322,1411.986,1.322,2762.106,49.109,2762.106,49.109,0.87,77.307,0.87,81.09,77.307,81.09,43.651,3930577.0,43.651,3930577.0,1411.986,1.322,1411.986,1.322,2762.106,49.109,2762.106,49.109,0.87
IRS,2023Q3,81.112,66.806,81.112,47.356,6770413.0,47.356,6770413.0,1512.786,1.842,1512.786,1.842,2782.554,34.292,2782.554,34.292,0.75,66.806,0.75,81.112,66.806,81.112,47.356,6770413.0,47.356,6770413.0,1512.786,1.842,1512.786,1.842,2782.554,34.292,2782.554,34.292,0.75
IRS,2023Q4,81.114,82.715,81.114,73.264,5004567.0,73.264,5004567.0,1508.881,3.09,1508.881,3.09,2772.547,15.071,2772.547,15.071,1.22,82.715,1.22,81.114,82.715,81.114,73.264,5004567.0,73.264,5004567.0,1508.881,3.09,1508.881,3.09,2772.547,15.071,2772.547,15.071,1.22
